paiement_id,abonnement_id,membre_id,date_paiement,montant,mode_paiement,statut_paiement
PAY-001905,ABO-00635,MEM-00635,2026-06-05,49.0,prelevement_sepa,paye
PAY-001906,ABO-00636,MEM-00636,2026-04-05,69.0,cb,paye
PAY-001907,ABO-00636,MEM-00636,2026-05-05,69.0,cb,paye
PAY-001908,ABO-00636,MEM-00636,2026-06-05,69.0,cb,paye
PAY-001909,ABO-00637,MEM-00637,2026-04-05,49.0,prelevement_sepa,paye
PAY-001910,ABO-00637,MEM-00637,2026-05-05,49.0,prelevement_sepa,paye
PAY-001911,ABO-00637,MEM-00637,2026-06-05,49.0,prelevement_sepa,paye
PAY-001912,ABO-00638,MEM-00638,2026-04-05,49.0,prelevement_sepa,paye
PAY-001913,ABO-00638,MEM-00638,2026-05-05,49.0,prelevement_sepa,paye
PAY-001914,ABO-00638,MEM-00638,2026-06-05,49.0,prelevement_sepa,paye
PAY-001915,ABO-00639,MEM-00639,2026-04-05,49.0,prelevement_sepa,paye
PAY-001916,ABO-00639,MEM-00639,2026-05-05,49.0,prelevement_sepa,paye
PAY-001917,ABO-00639,MEM-00639,2026-06-05,49.0,prelevement_sepa,paye
PAY-001918,ABO-00640,MEM-00640,2026-04-05,69.0,prelevement_sepa,paye
PAY-001919,ABO-00640,MEM-00640,2026-05-05,69.0,prelevement_sepa,paye
PAY-001920,ABO-00640,MEM-00640,2026-06-05,69.0,prelevement_sepa,paye
PAY-001921,ABO-00641,MEM-00641,2026-04-05,49.0,prelevement_sepa,paye
PAY-001922,ABO-00641,MEM-00641,2026-05-05,49.0,prelevement_sepa,paye
PAY-001923,ABO-00641,MEM-00641,2026-06-05,49.0,prelevement_sepa,paye
PAY-001924,ABO-00642,MEM-00642,2026-04-05,69.0,prelevement_sepa,paye
PAY-001925,ABO-00642,MEM-00642,2026-05-05,69.0,prelevement_sepa,paye
PAY-001926,ABO-00642,MEM-00642,2026-06-05,69.0,prelevement_sepa,paye
PAY-001927,ABO-00643,MEM-00643,2026-04-05,49.0,prelevement_sepa,paye
PAY-001928,ABO-00643,MEM-00643,2026-05-05,49.0,prelevement_sepa,paye
PAY-001929,ABO-00643,MEM-00643,2026-06-05,49.0,prelevement_sepa,paye
PAY-001930,ABO-00644,MEM-00644,2026-04-05,49.0,prelevement_sepa,paye
PAY-001931,ABO-00644,MEM-00644,2026-05-05,49.0,prelevement_sepa,paye
PAY-001932,ABO-00644,MEM-00644,2026-06-05,49.0,prelevement_sepa,paye
PAY-001933,ABO-00645,MEM-00645,2026-04-05,69.0,prelevement_sepa,paye
PAY-001934,ABO-00645,MEM-00645,2026-05-05,69.0,prelevement_sepa,echoue
PAY-001935,ABO-00645,MEM-00645,2026-06-05,69.0,prelevement_sepa,paye
PAY-001936,ABO-00646,MEM-00646,2026-04-05,69.0,prelevement_sepa,paye
PAY-001937,ABO-00646,MEM-00646,2026-05-05,69.0,prelevement_sepa,paye
PAY-001938,ABO-00646,MEM-00646,2026-06-05,69.0,prelevement_sepa,paye
PAY-001939,ABO-00647,MEM-00647,2026-04-05,69.0,prelevement_sepa,paye
PAY-001940,ABO-00647,MEM-00647,2026-05-05,69.0,prelevement_sepa,paye
PAY-001941,ABO-00647,MEM-00647,2026-06-05,69.0,prelevement_sepa,paye
PAY-001942,ABO-00648,MEM-00648,2026-04-05,49.0,prelevement_sepa,paye
PAY-001943,ABO-00648,MEM-00648,2026-05-05,49.0,prelevement_sepa,paye
PAY-001944,ABO-00648,MEM-00648,2026-06-05,49.0,prelevement_sepa,paye
PAY-001945,ABO-00649,MEM-00649,2026-04-05,49.0,prelevement_sepa,paye
PAY-001946,ABO-00649,MEM-00649,2026-05-05,49.0,prelevement_sepa,paye
PAY-001947,ABO-00649,MEM-00649,2026-06-05,49.0,prelevement_sepa,paye
PAY-001948,ABO-00650,MEM-00650,2026-04-05,69.0,prelevement_sepa,paye
PAY-001949,ABO-00650,MEM-00650,2026-05-05,69.0,prelevement_sepa,paye
PAY-001950,ABO-00650,MEM-00650,2026-06-05,69.0,prelevement_sepa,paye
PAY-001951,ABO-00651,MEM-00651,2026-04-05,69.0,prelevement_sepa,paye
PAY-001952,ABO-00651,MEM-00651,2026-05-05,69.0,prelevement_sepa,paye
PAY-001953,ABO-00651,MEM-00651,2026-06-05,69.0,prelevement_sepa,paye
PAY-001954,ABO-00652,MEM-00652,2026-04-05,49.0,prelevement_sepa,paye
PAY-001955,ABO-00652,MEM-00652,2026-05-05,49.0,prelevement_sepa,paye
PAY-001956,ABO-00652,MEM-00652,2026-06-05,49.0,prelevement_sepa,paye
PAY-001957,ABO-00653,MEM-00653,2026-04-05,49.0,prelevement_sepa,paye
PAY-001958,ABO-00653,MEM-00653,2026-05-05,49.0,prelevement_sepa,paye
PAY-001959,ABO-00653,MEM-00653,2026-06-05,49.0,prelevement_sepa,paye
PAY-001960,ABO-00654,MEM-00654,2026-04-05,69.0,prelevement_sepa,paye
PAY-001961,ABO-00654,MEM-00654,2026-05-05,69.0,prelevement_sepa,paye
PAY-001962,ABO-00654,MEM-00654,2026-06-05,69.0,prelevement_sepa,paye
PAY-001963,ABO-00655,MEM-00655,2026-04-05,49.0,prelevement_sepa,paye
PAY-001964,ABO-00655,MEM-00655,2026-05-05,49.0,prelevement_sepa,paye
PAY-001965,ABO-00655,MEM-00655,2026-06-05,49.0,prelevement_sepa,echoue
PAY-001966,ABO-00656,MEM-00656,2026-04-05,69.0,prelevement_sepa,paye
PAY-001967,ABO-00656,MEM-00656,2026-05-05,69.0,prelevement_sepa,paye
PAY-001968,ABO-00656,MEM-00656,2026-06-05,69.0,prelevement_sepa,paye
PAY-001969,ABO-00657,MEM-00657,2026-04-05,69.0,prelevement_sepa,paye
PAY-001970,ABO-00657,MEM-00657,2026-05-05,69.0,prelevement_sepa,paye
PAY-001971,ABO-00657,MEM-00657,2026-06-05,69.0,prelevement_sepa,paye
PAY-001972,ABO-00658,MEM-00658,2026-04-05,49.0,cb,paye
PAY-001973,ABO-00658,MEM-00658,2026-05-05,49.0,cb,paye
PAY-001974,ABO-00658,MEM-00658,2026-06-05,49.0,cb,paye
PAY-001975,ABO-00659,MEM-00659,2026-04-05,49.0,cb,paye
PAY-001976,ABO-00659,MEM-00659,2026-05-05,49.0,cb,paye
PAY-001977,ABO-00659,MEM-00659,2026-06-05,49.0,cb,paye
PAY-001978,ABO-00660,MEM-00660,2026-04-05,49.0,prelevement_sepa,paye
PAY-001979,ABO-00660,MEM-00660,2026-05-05,49.0,prelevement_sepa,paye
PAY-001980,ABO-00660,MEM-00660,2026-06-05,49.0,prelevement_sepa,paye
PAY-001981,ABO-00661,MEM-00661,2026-04-05,69.0,prelevement_sepa,paye
PAY-001982,ABO-00661,MEM-00661,2026-05-05,69.0,prelevement_sepa,paye
PAY-001983,ABO-00661,MEM-00661,2026-06-05,69.0,prelevement_sepa,paye
PAY-001984,ABO-00662,MEM-00662,2026-04-05,49.0,prelevement_sepa,paye
PAY-001985,ABO-00662,MEM-00662,2026-05-05,49.0,prelevement_sepa,paye
PAY-001986,ABO-00662,MEM-00662,2026-06-05,49.0,prelevement_sepa,paye
PAY-001987,ABO-00663,MEM-00663,2026-04-05,49.0,cb,paye
PAY-001988,ABO-00663,MEM-00663,2026-05-05,49.0,cb,paye
PAY-001989,ABO-00663,MEM-00663,2026-06-05,49.0,cb,paye
PAY-001990,ABO-00664,MEM-00664,2026-04-05,49.0,prelevement_sepa,paye
PAY-001991,ABO-00664,MEM-00664,2026-05-05,49.0,prelevement_sepa,paye
PAY-001992,ABO-00664,MEM-00664,2026-06-05,49.0,prelevement_sepa,paye
PAY-001993,ABO-00665,MEM-00665,2026-04-05,69.0,prelevement_sepa,paye
PAY-001994,ABO-00665,MEM-00665,2026-05-05,69.0,prelevement_sepa,paye
PAY-001995,ABO-00665,MEM-00665,2026-06-05,69.0,prelevement_sepa,paye
PAY-001996,ABO-00666,MEM-00666,2026-04-05,49.0,cb,paye
PAY-001997,ABO-00666,MEM-00666,2026-05-05,49.0,cb,paye
PAY-001998,ABO-00666,MEM-00666,2026-06-05,49.0,cb,paye
PAY-001999,ABO-00667,MEM-00667,2026-04-05,69.0,prelevement_sepa,paye
PAY-002000,ABO-00667,MEM-00667,2026-05-05,69.0,prelevement_sepa,paye
PAY-002001,ABO-00667,MEM-00667,2026-06-05,69.0,prelevement_sepa,paye
PAY-002002,ABO-00668,MEM-00668,2026-04-05,49.0,prelevement_sepa,paye
PAY-002003,ABO-00668,MEM-00668,2026-05-05,49.0,prelevement_sepa,paye
PAY-002004,ABO-00668,MEM-00668,2026-06-05,49.0,prelevement_sepa,paye
PAY-002005,ABO-00669,MEM-00669,2026-04-05,49.0,cb,paye
PAY-002006,ABO-00669,MEM-00669,2026-05-05,49.0,cb,paye
PAY-002007,ABO-00669,MEM-00669,2026-06-05,49.0,cb,paye
PAY-002008,ABO-00670,MEM-00670,2026-04-05,49.0,prelevement_sepa,paye
PAY-002009,ABO-00670,MEM-00670,2026-05-05,49.0,prelevement_sepa,paye
PAY-002010,ABO-00670,MEM-00670,2026-06-05,49.0,prelevement_sepa,paye
PAY-002011,ABO-00671,MEM-00671,2026-04-05,69.0,cb,paye
PAY-002012,ABO-00671,MEM-00671,2026-05-05,69.0,cb,paye
PAY-002013,ABO-00671,MEM-00671,2026-06-05,69.0,cb,paye
PAY-002014,ABO-00672,MEM-00672,2026-04-05,49.0,prelevement_sepa,paye
PAY-002015,ABO-00672,MEM-00672,2026-05-05,49.0,prelevement_sepa,paye
PAY-002016,ABO-00672,MEM-00672,2026-06-05,49.0,prelevement_sepa,paye
PAY-002017,ABO-00673,MEM-00673,2026-04-05,49.0,especes,paye
PAY-002018,ABO-00673,MEM-00673,2026-05-05,49.0,especes,paye
PAY-002019,ABO-00673,MEM-00673,2026-06-05,49.0,especes,paye
PAY-002020,ABO-00674,MEM-00674,2026-04-05,49.0,prelevement_sepa,paye
PAY-002021,ABO-00674,MEM-00674,2026-05-05,49.0,prelevement_sepa,paye
PAY-002022,ABO-00674,MEM-00674,2026-06-05,49.0,prelevement_sepa,paye
PAY-002023,ABO-00675,MEM-00675,2026-04-05,49.0,cb,paye
PAY-002024,ABO-00675,MEM-00675,2026-05-05,49.0,cb,paye
PAY-002025,ABO-00675,MEM-00675,2026-06-05,49.0,cb,paye
PAY-002026,ABO-00676,MEM-00676,2026-04-05,49.0,prelevement_sepa,paye
PAY-002027,ABO-00676,MEM-00676,2026-05-05,49.0,prelevement_sepa,paye
PAY-002028,ABO-00676,MEM-00676,2026-06-05,49.0,prelevement_sepa,paye
PAY-002029,ABO-00677,MEM-00677,2026-04-05,49.0,prelevement_sepa,paye
PAY-002030,ABO-00677,MEM-00677,2026-05-05,49.0,prelevement_sepa,paye
PAY-002031,ABO-00677,MEM-00677,2026-06-05,49.0,prelevement_sepa,paye
PAY-002032,ABO-00678,MEM-00678,2026-04-05,69.0,prelevement_sepa,paye
PAY-002033,ABO-00678,MEM-00678,2026-05-05,69.0,prelevement_sepa,paye
PAY-002034,ABO-00678,MEM-00678,2026-06-05,69.0,prelevement_sepa,paye
PAY-002035,ABO-00679,MEM-00679,2026-04-05,49.0,prelevement_sepa,paye
PAY-002036,ABO-00679,MEM-00679,2026-05-05,49.0,prelevement_sepa,paye
PAY-002037,ABO-00679,MEM-00679,2026-06-05,49.0,prelevement_sepa,paye
PAY-002038,ABO-00680,MEM-00680,2026-04-05,69.0,prelevement_sepa,paye
PAY-002039,ABO-00680,MEM-00680,2026-05-05,69.0,prelevement_sepa,paye
PAY-002040,ABO-00680,MEM-00680,2026-06-05,69.0,prelevement_sepa,paye
PAY-002041,ABO-00681,MEM-00681,2026-04-05,49.0,cb,paye
PAY-002042,ABO-00681,MEM-00681,2026-05-05,49.0,cb,paye
PAY-002043,ABO-00681,MEM-00681,2026-06-05,49.0,cb,paye
PAY-002044,ABO-00682,MEM-00682,2026-04-05,49.0,prelevement_sepa,paye
PAY-002045,ABO-00682,MEM-00682,2026-05-05,49.0,prelevement_sepa,paye
PAY-002046,ABO-00682,MEM-00682,2026-06-05,49.0,prelevement_sepa,paye
PAY-002047,ABO-00683,MEM-00683,2026-04-05,49.0,prelevement_sepa,paye
PAY-002048,ABO-00683,MEM-00683,2026-05-05,49.0,prelevement_sepa,paye
PAY-002049,ABO-00683,MEM-00683,2026-06-05,49.0,prelevement_sepa,paye
PAY-002050,ABO-00684,MEM-00684,2026-04-05,69.0,prelevement_sepa,paye
PAY-002051,ABO-00684,MEM-00684,2026-05-05,69.0,prelevement_sepa,paye
PAY-002052,ABO-00684,MEM-00684,2026-06-05,69.0,prelevement_sepa,paye
PAY-002053,ABO-00685,MEM-00685,2026-04-05,49.0,prelevement_sepa,paye
PAY-002054,ABO-00685,MEM-00685,2026-05-05,49.0,prelevement_sepa,paye
PAY-002055,ABO-00685,MEM-00685,2026-06-05,49.0,prelevement_sepa,paye
PAY-002056,ABO-00686,MEM-00686,2026-04-05,49.0,prelevement_sepa,paye
PAY-002057,ABO-00686,MEM-00686,2026-05-05,49.0,prelevement_sepa,paye
PAY-002058,ABO-00686,MEM-00686,2026-06-05,49.0,prelevement_sepa,paye
PAY-002059,ABO-00687,MEM-00687,2026-04-05,49.0,prelevement_sepa,paye
PAY-002060,ABO-00687,MEM-00687,2026-05-05,49.0,prelevement_sepa,paye
PAY-002061,ABO-00687,MEM-00687,2026-06-05,49.0,prelevement_sepa,paye
PAY-002062,ABO-00688,MEM-00688,2026-04-05,49.0,prelevement_sepa,paye
PAY-002063,ABO-00688,MEM-00688,2026-05-05,49.0,prelevement_sepa,paye
PAY-002064,ABO-00688,MEM-00688,2026-06-05,49.0,prelevement_sepa,paye
PAY-002065,ABO-00689,MEM-00689,2026-04-05,49.0,prelevement_sepa,paye
PAY-002066,ABO-00689,MEM-00689,2026-05-05,49.0,prelevement_sepa,paye
PAY-002067,ABO-00689,MEM-00689,2026-06-05,49.0,prelevement_sepa,paye
PAY-002068,ABO-00690,MEM-00690,2026-04-05,49.0,prelevement_sepa,paye
PAY-002069,ABO-00690,MEM-00690,2026-05-05,49.0,prelevement_sepa,paye
PAY-002070,ABO-00690,MEM-00690,2026-06-05,49.0,prelevement_sepa,paye
PAY-002071,ABO-00691,MEM-00691,2026-04-05,69.0,prelevement_sepa,paye
PAY-002072,ABO-00691,MEM-00691,2026-05-05,69.0,prelevement_sepa,paye
PAY-002073,ABO-00691,MEM-00691,2026-06-05,69.0,prelevement_sepa,paye
PAY-002074,ABO-00692,MEM-00692,2026-04-05,49.0,prelevement_sepa,paye
PAY-002075,ABO-00692,MEM-00692,2026-05-05,49.0,prelevement_sepa,paye
PAY-002076,ABO-00692,MEM-00692,2026-06-05,49.0,prelevement_sepa,paye
PAY-002077,ABO-00693,MEM-00693,2026-04-05,69.0,prelevement_sepa,paye
PAY-002078,ABO-00693,MEM-00693,2026-05-05,69.0,prelevement_sepa,paye
PAY-002079,ABO-00693,MEM-00693,2026-06-05,69.0,prelevement_sepa,paye
PAY-002080,ABO-00694,MEM-00694,2026-04-05,49.0,cb,paye
PAY-002081,ABO-00694,MEM-00694,2026-05-05,49.0,cb,paye
PAY-002082,ABO-00694,MEM-00694,2026-06-05,49.0,cb,paye
PAY-002083,ABO-00695,MEM-00695,2026-04-05,69.0,prelevement_sepa,paye
PAY-002084,ABO-00695,MEM-00695,2026-05-05,69.0,prelevement_sepa,paye
PAY-002085,ABO-00695,MEM-00695,2026-06-05,69.0,prelevement_sepa,paye
PAY-002086,ABO-00696,MEM-00696,2026-04-05,49.0,prelevement_sepa,paye
PAY-002087,ABO-00696,MEM-00696,2026-05-05,49.0,prelevement_sepa,paye
PAY-002088,ABO-00696,MEM-00696,2026-06-05,49.0,prelevement_sepa,paye
PAY-002089,ABO-00697,MEM-00697,2026-04-05,69.0,cb,paye
PAY-002090,ABO-00697,MEM-00697,2026-05-05,69.0,cb,paye
PAY-002091,ABO-00697,MEM-00697,2026-06-05,69.0,cb,paye
PAY-002092,ABO-00698,MEM-00698,2026-04-05,69.0,prelevement_sepa,paye
PAY-002093,ABO-00698,MEM-00698,2026-05-05,69.0,prelevement_sepa,paye
PAY-002094,ABO-00698,MEM-00698,2026-06-05,69.0,prelevement_sepa,paye
PAY-002095,ABO-00699,MEM-00699,2026-04-05,69.0,prelevement_sepa,paye
PAY-002096,ABO-00699,MEM-00699,2026-05-05,69.0,prelevement_sepa,paye
PAY-002097,ABO-00699,MEM-00699,2026-06-05,69.0,prelevement_sepa,paye
PAY-002098,ABO-00700,MEM-00700,2026-04-05,49.0,prelevement_sepa,paye
PAY-002099,ABO-00700,MEM-00700,2026-05-05,49.0,prelevement_sepa,paye
PAY-002100,ABO-00700,MEM-00700,2026-06-05,49.0,prelevement_sepa,paye
PAY-002101,ABO-00701,MEM-00701,2026-04-05,49.0,prelevement_sepa,paye
PAY-002102,ABO-00701,MEM-00701,2026-05-05,49.0,prelevement_sepa,paye
PAY-002103,ABO-00701,MEM-00701,2026-06-05,49.0,prelevement_sepa,echoue
PAY-002104,ABO-00702,MEM-00702,2026-04-05,49.0,prelevement_sepa,paye
PAY-002105,ABO-00702,MEM-00702,2026-05-05,49.0,prelevement_sepa,paye
PAY-002106,ABO-00702,MEM-00702,2026-06-05,49.0,prelevement_sepa,paye
PAY-002107,ABO-00703,MEM-00703,2026-04-05,69.0,prelevement_sepa,paye
PAY-002108,ABO-00703,MEM-00703,2026-05-05,69.0,prelevement_sepa,paye
PAY-002109,ABO-00703,MEM-00703,2026-06-05,69.0,prelevement_sepa,echoue
PAY-002110,ABO-00704,MEM-00704,2026-04-05,49.0,prelevement_sepa,paye
PAY-002111,ABO-00704,MEM-00704,2026-05-05,49.0,prelevement_sepa,paye
PAY-002112,ABO-00704,MEM-00704,2026-06-05,49.0,prelevement_sepa,paye
PAY-002113,ABO-00705,MEM-00705,2026-04-05,69.0,especes,paye
PAY-002114,ABO-00705,MEM-00705,2026-05-05,69.0,especes,paye
PAY-002115,ABO-00705,MEM-00705,2026-06-05,69.0,especes,paye
PAY-002116,ABO-00706,MEM-00706,2026-04-05,69.0,prelevement_sepa,paye
PAY-002117,ABO-00706,MEM-00706,2026-05-05,69.0,prelevement_sepa,paye
PAY-002118,ABO-00706,MEM-00706,2026-06-05,69.0,prelevement_sepa,paye
PAY-002119,ABO-00707,MEM-00707,2026-04-05,69.0,prelevement_sepa,paye
PAY-002120,ABO-00707,MEM-00707,2026-05-05,69.0,prelevement_sepa,paye
PAY-002121,ABO-00707,MEM-00707,2026-06-05,69.0,prelevement_sepa,paye
PAY-002122,ABO-00708,MEM-00708,2026-04-05,49.0,cb,paye
PAY-002123,ABO-00708,MEM-00708,2026-05-05,49.0,cb,paye
PAY-002124,ABO-00708,MEM-00708,2026-06-05,49.0,cb,paye
PAY-002125,ABO-00709,MEM-00709,2026-04-05,69.0,prelevement_sepa,paye
PAY-002126,ABO-00709,MEM-00709,2026-05-05,69.0,prelevement_sepa,paye
PAY-002127,ABO-00709,MEM-00709,2026-06-05,69.0,prelevement_sepa,paye
PAY-002128,ABO-00710,MEM-00710,2026-04-05,69.0,prelevement_sepa,paye
PAY-002129,ABO-00710,MEM-00710,2026-05-05,69.0,prelevement_sepa,paye
PAY-002130,ABO-00710,MEM-00710,2026-06-05,69.0,prelevement_sepa,paye
PAY-002131,ABO-00711,MEM-00711,2026-04-05,49.0,prelevement_sepa,paye
PAY-002132,ABO-00711,MEM-00711,2026-05-05,49.0,prelevement_sepa,paye
PAY-002133,ABO-00711,MEM-00711,2026-06-05,49.0,prelevement_sepa,paye
PAY-002134,ABO-00712,MEM-00712,2026-04-05,49.0,prelevement_sepa,paye
PAY-002135,ABO-00712,MEM-00712,2026-05-05,49.0,prelevement_sepa,paye
PAY-002136,ABO-00712,MEM-00712,2026-06-05,49.0,prelevement_sepa,paye
PAY-002137,ABO-00713,MEM-00713,2026-04-05,49.0,prelevement_sepa,paye
PAY-002138,ABO-00713,MEM-00713,2026-05-05,49.0,prelevement_sepa,paye
PAY-002139,ABO-00713,MEM-00713,2026-06-05,49.0,prelevement_sepa,paye
PAY-002140,ABO-00714,MEM-00714,2026-04-05,49.0,prelevement_sepa,paye
PAY-002141,ABO-00714,MEM-00714,2026-05-05,49.0,prelevement_sepa,echoue
PAY-002142,ABO-00714,MEM-00714,2026-06-05,49.0,prelevement_sepa,paye
PAY-002143,ABO-00715,MEM-00715,2026-04-05,69.0,prelevement_sepa,paye
PAY-002144,ABO-00715,MEM-00715,2026-05-05,69.0,prelevement_sepa,paye
PAY-002145,ABO-00715,MEM-00715,2026-06-05,69.0,prelevement_sepa,paye
PAY-002146,ABO-00716,MEM-00716,2026-04-05,69.0,prelevement_sepa,paye
PAY-002147,ABO-00716,MEM-00716,2026-05-05,69.0,prelevement_sepa,paye
PAY-002148,ABO-00716,MEM-00716,2026-06-05,69.0,prelevement_sepa,paye
PAY-002149,ABO-00717,MEM-00717,2026-04-05,69.0,prelevement_sepa,paye
PAY-002150,ABO-00717,MEM-00717,2026-05-05,69.0,prelevement_sepa,paye
PAY-002151,ABO-00717,MEM-00717,2026-06-05,69.0,prelevement_sepa,paye
PAY-002152,ABO-00718,MEM-00718,2026-04-05,69.0,prelevement_sepa,paye
PAY-002153,ABO-00718,MEM-00718,2026-05-05,69.0,prelevement_sepa,paye
PAY-002154,ABO-00718,MEM-00718,2026-06-05,69.0,prelevement_sepa,paye
PAY-002155,ABO-00719,MEM-00719,2026-04-05,49.0,prelevement_sepa,paye
PAY-002156,ABO-00719,MEM-00719,2026-05-05,49.0,prelevement_sepa,paye
PAY-002157,ABO-00719,MEM-00719,2026-06-05,49.0,prelevement_sepa,paye
PAY-002158,ABO-00720,MEM-00720,2026-04-05,49.0,prelevement_sepa,paye
PAY-002159,ABO-00720,MEM-00720,2026-05-05,49.0,prelevement_sepa,paye
PAY-002160,ABO-00720,MEM-00720,2026-06-05,49.0,prelevement_sepa,paye
PAY-002161,ABO-00721,MEM-00721,2026-04-05,49.0,cb,paye
PAY-002162,ABO-00721,MEM-00721,2026-05-05,49.0,cb,paye
PAY-002163,ABO-00721,MEM-00721,2026-06-05,49.0,cb,paye
PAY-002164,ABO-00722,MEM-00722,2026-04-05,69.0,prelevement_sepa,paye
PAY-002165,ABO-00722,MEM-00722,2026-05-05,69.0,prelevement_sepa,paye
PAY-002166,ABO-00722,MEM-00722,2026-06-05,69.0,prelevement_sepa,paye
PAY-002167,ABO-00723,MEM-00723,2026-04-05,49.0,prelevement_sepa,paye
PAY-002168,ABO-00723,MEM-00723,2026-05-05,49.0,prelevement_sepa,paye
PAY-002169,ABO-00723,MEM-00723,2026-06-05,49.0,prelevement_sepa,paye
PAY-002170,ABO-00724,MEM-00724,2026-04-05,49.0,prelevement_sepa,paye
PAY-002171,ABO-00724,MEM-00724,2026-05-05,49.0,prelevement_sepa,paye
PAY-002172,ABO-00724,MEM-00724,2026-06-05,49.0,prelevement_sepa,paye
PAY-002173,ABO-00725,MEM-00725,2026-04-05,49.0,prelevement_sepa,paye
PAY-002174,ABO-00725,MEM-00725,2026-05-05,49.0,prelevement_sepa,paye
PAY-002175,ABO-00725,MEM-00725,2026-06-05,49.0,prelevement_sepa,paye
PAY-002176,ABO-00726,MEM-00726,2026-04-05,69.0,prelevement_sepa,paye
PAY-002177,ABO-00726,MEM-00726,2026-05-05,69.0,prelevement_sepa,paye
PAY-002178,ABO-00726,MEM-00726,2026-06-05,69.0,prelevement_sepa,paye
PAY-002179,ABO-00727,MEM-00727,2026-04-05,49.0,cb,paye
PAY-002180,ABO-00727,MEM-00727,2026-05-05,49.0,cb,paye
PAY-002181,ABO-00727,MEM-00727,2026-06-05,49.0,cb,paye
PAY-002182,ABO-00728,MEM-00728,2026-04-05,49.0,prelevement_sepa,paye
PAY-002183,ABO-00728,MEM-00728,2026-05-05,49.0,prelevement_sepa,paye
PAY-002184,ABO-00728,MEM-00728,2026-06-05,49.0,prelevement_sepa,paye
PAY-002185,ABO-00729,MEM-00729,2026-04-05,69.0,prelevement_sepa,paye
PAY-002186,ABO-00729,MEM-00729,2026-05-05,69.0,prelevement_sepa,paye
PAY-002187,ABO-00729,MEM-00729,2026-06-05,69.0,prelevement_sepa,paye
PAY-002188,ABO-00730,MEM-00730,2026-04-05,49.0,prelevement_sepa,paye
PAY-002189,ABO-00730,MEM-00730,2026-05-05,49.0,prelevement_sepa,paye
PAY-002190,ABO-00730,MEM-00730,2026-06-05,49.0,prelevement_sepa,paye
PAY-002191,ABO-00731,MEM-00731,2026-04-05,69.0,prelevement_sepa,paye
PAY-002192,ABO-00731,MEM-00731,2026-05-05,69.0,prelevement_sepa,paye
PAY-002193,ABO-00731,MEM-00731,2026-06-05,69.0,prelevement_sepa,paye
PAY-002194,ABO-00732,MEM-00732,2026-04-05,49.0,prelevement_sepa,paye
PAY-002195,ABO-00732,MEM-00732,2026-05-05,49.0,prelevement_sepa,paye
PAY-002196,ABO-00732,MEM-00732,2026-06-05,49.0,prelevement_sepa,paye
PAY-002197,ABO-00733,MEM-00733,2026-04-05,69.0,prelevement_sepa,paye
PAY-002198,ABO-00733,MEM-00733,2026-05-05,69.0,prelevement_sepa,paye
PAY-002199,ABO-00733,MEM-00733,2026-06-05,69.0,prelevement_sepa,paye
PAY-002200,ABO-00734,MEM-00734,2026-04-05,49.0,prelevement_sepa,paye
PAY-002201,ABO-00734,MEM-00734,2026-05-05,49.0,prelevement_sepa,paye
PAY-002202,ABO-00734,MEM-00734,2026-06-05,49.0,prelevement_sepa,paye
PAY-002203,ABO-00735,MEM-00735,2026-04-05,69.0,prelevement_sepa,paye
PAY-002204,ABO-00735,MEM-00735,2026-05-05,69.0,prelevement_sepa,paye
PAY-002205,ABO-00735,MEM-00735,2026-06-05,69.0,prelevement_sepa,paye
PAY-002206,ABO-00736,MEM-00736,2026-04-05,69.0,prelevement_sepa,paye
PAY-002207,ABO-00736,MEM-00736,2026-05-05,69.0,prelevement_sepa,paye
PAY-002208,ABO-00736,MEM-00736,2026-06-05,69.0,prelevement_sepa,paye
PAY-002209,ABO-00737,MEM-00737,2026-04-05,49.0,prelevement_sepa,paye
PAY-002210,ABO-00737,MEM-00737,2026-05-05,49.0,prelevement_sepa,paye
PAY-002211,ABO-00737,MEM-00737,2026-06-05,49.0,prelevement_sepa,paye
PAY-002212,ABO-00738,MEM-00738,2026-04-05,49.0,prelevement_sepa,paye
PAY-002213,ABO-00738,MEM-00738,2026-05-05,49.0,prelevement_sepa,paye
PAY-002214,ABO-00738,MEM-00738,2026-06-05,49.0,prelevement_sepa,paye
PAY-002215,ABO-00739,MEM-00739,2026-04-05,69.0,cb,paye
PAY-002216,ABO-00739,MEM-00739,2026-05-05,69.0,cb,paye
PAY-002217,ABO-00739,MEM-00739,2026-06-05,69.0,cb,paye
PAY-002218,ABO-00740,MEM-00740,2026-04-05,49.0,prelevement_sepa,paye
PAY-002219,ABO-00740,MEM-00740,2026-05-05,49.0,prelevement_sepa,paye
PAY-002220,ABO-00740,MEM-00740,2026-06-05,49.0,prelevement_sepa,paye
PAY-002221,ABO-00741,MEM-00741,2026-04-05,49.0,prelevement_sepa,paye
PAY-002222,ABO-00741,MEM-00741,2026-05-05,49.0,prelevement_sepa,paye
PAY-002223,ABO-00741,MEM-00741,2026-06-05,49.0,prelevement_sepa,paye
PAY-002224,ABO-00742,MEM-00742,2026-04-05,49.0,cb,paye
PAY-002225,ABO-00742,MEM-00742,2026-05-05,49.0,cb,echoue
PAY-002226,ABO-00742,MEM-00742,2026-06-05,49.0,cb,paye
PAY-002227,ABO-00743,MEM-00743,2026-04-05,49.0,prelevement_sepa,paye
PAY-002228,ABO-00743,MEM-00743,2026-05-05,49.0,prelevement_sepa,paye
